CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,FirstPurchase,LastPurchase,TenureDays,RecencyDays,AvgOrderValue,HistoricalLTV,PredictedLTV_Next6Months
16745,87,357,7194.3,2,5,5,255,At Risk,2011-02-01 11:31:00,2011-09-14 11:58:00,311,86,20.152100840336136,7194.3,2828.8235999999993
16746,5,449,6697.66,5,5,5,555,Champions,2010-12-16 11:43:00,2011-12-05 12:33:00,358,4,14.91683741648107,6697.66,6356.899199999996
16747,38,42,836.0600000000001,3,3,3,333,Loyal,2011-10-03 10:18:00,2011-11-02 11:37:00,67,37,19.90619047619048,836.0600000000001,728.3730999999997
16748,18,69,1515.9,4,4,4,444,Champions,2011-01-09 13:50:00,2011-11-22 10:17:00,333,17,21.969565217391303,1515.9,1469.8199999999997
16750,45,95,623.93,3,4,3,343,Loyal,2011-04-21 16:53:00,2011-10-26 12:48:00,231,44,6.567684210526315,623.93,578.0257000000005
16751,31,25,1764.72,4,2,4,424,Others,2011-11-09 10:48:00,2011-11-09 10:48:00,30,30,70.5888,1764.72,1075.3033000000005
16752,373,9,207.5,1,1,1,111,Others,2010-12-02 12:18:00,2010-12-02 12:18:00,372,372,23.05555555555556,207.5,651.4616
16753,58,34,223.92,3,3,1,331,Others,2011-10-12 13:14:00,2011-10-12 13:14:00,57,57,6.5858823529411765,223.92000000000002,785.9364000000004
16754,372,2,2002.4,1,1,4,114,At Risk,2010-12-02 17:38:00,2010-12-02 17:38:00,371,371,1001.2,2002.4,1299.9975
16755,114,170,1496.83,2,5,4,254,At Risk,2011-01-28 10:47:00,2011-08-17 13:21:00,315,113,8.804882352941176,1496.83,1046.3331000000003
16756,215,13,239.4,1,1,1,111,Others,2011-05-09 09:33:00,2011-05-09 09:33:00,214,214,18.415384615384617,239.4,153.55639999999997
16757,319,7,106.83,1,1,1,111,Others,2011-01-25 11:59:00,2011-01-25 11:59:00,318,318,15.261428571428572,106.83000000000001,133.69629999999998
16758,65,22,369.34,3,2,2,322,Others,2011-10-05 14:47:00,2011-10-05 14:47:00,64,64,16.78818181818182,369.34000000000003,237.91649999999987
16759,8,42,789.79,5,3,3,533,Loyal,2011-11-09 09:06:00,2011-12-02 12:42:00,30,7,18.804523809523808,789.79,856.4660999999993
16761,97,13,316.62,2,1,2,212,Others,2011-09-04 11:15:00,2011-09-04 11:15:00,96,96,24.35538461538461,316.62,252.0586
16762,20,89,1501.38,4,4,4,444,Champions,2011-07-18 12:52:00,2011-11-20 11:43:00,143,19,16.869438202247192,1501.38,1316.4161
16763,199,23,611.8499999999999,1,2,3,123,Others,2011-05-25 11:52:00,2011-05-25 11:52:00,198,198,26.60217391304348,611.8499999999999,670.8480000000002
16764,4,706,2799.25,5,5,5,555,Champions,2011-07-19 17:17:00,2011-12-06 11:41:00,142,3,3.964943342776204,2799.25,2236.2835000000014
16765,294,1,34.0,1,1,1,111,Others,2011-02-18 15:41:00,2011-02-18 15:41:00,293,293,34.0,34.0,70.51989999999999
16766,273,34,1145.6,1,3,4,134,At Risk,2011-03-11 13:34:00,2011-03-11 15:22:00,272,272,33.69411764705882,1145.6,623.0619000000002
16767,31,222,5580.6,4,5,5,455,Champions,2011-01-27 13:38:00,2011-11-09 09:42:00,315,30,25.13783783783784,5580.6,5806.836399999997
16768,48,54,478.09,3,3,2,332,Others,2011-03-13 10:25:00,2011-10-23 10:38:00,271,47,8.85351851851852,478.09000000000003,456.86989999999986
16769,260,40,380.39,1,3,2,132,Others,2011-03-24 13:41:00,2011-03-24 13:41:00,259,259,9.50975,380.39,363.4211
16770,58,145,770.1,3,5,3,353,Loyal,2010-12-02 15:49:00,2011-10-13 12:21:00,371,57,5.311034482758621,770.1,972.9796000000008
16771,33,255,2246.81,4,5,5,455,Champions,2011-01-05 13:57:00,2011-11-06 13:28:00,337,32,8.811019607843138,2246.81,1322.2067000000004
16773,57,26,171.59,3,2,1,321,Others,2011-10-13 14:37:00,2011-10-13 14:37:00,56,56,6.599615384615385,171.59,194.26930000000004
16774,68,48,661.52,3,3,3,333,Loyal,2011-06-14 12:45:00,2011-10-03 12:41:00,178,67,13.781666666666666,661.52,674.6548000000004
16775,10,158,1695.66,5,5,4,554,Champions,2010-12-07 15:15:00,2011-11-29 15:22:00,366,9,10.732025316455696,1695.66,1619.2715000000005
16776,60,76,388.28,3,4,2,342,Others,2011-10-10 13:04:00,2011-10-10 13:04:00,59,59,5.1089473684210525,388.28,562.5129000000001
16777,80,50,226.35,2,3,1,231,Others,2011-03-27 14:34:00,2011-09-20 13:41:00,256,79,4.527,226.35,225.55450000000005
16778,74,16,245.94,2,2,1,221,Others,2011-03-10 15:21:00,2011-09-26 13:48:00,273,73,15.37125,245.94,341.29939999999993
16779,2,333,10629.72,5,5,5,555,Champions,2010-12-08 09:56:00,2011-12-07 14:54:00,366,1,31.92108108108108,10629.72,14233.101999999992
16780,100,60,425.19,2,4,2,242,At Risk,2011-03-25 17:34:00,2011-08-31 16:09:00,258,99,7.0865,425.19,283.14100000000013
16781,372,17,311.25,1,2,2,122,Others,2010-12-02 14:26:00,2010-12-02 14:26:00,371,371,18.308823529411764,311.25,294.1000000000002
16782,10,190,2279.9,5,5,5,555,Champions,2010-12-09 11:28:00,2011-11-29 13:20:00,365,9,11.999473684210528,2279.9,1798.4960999999996
16784,20,3,107.6,4,1,1,411,New,2011-11-20 12:20:00,2011-11-20 12:20:00,19,19,35.86666666666667,107.6,168.1467
16788,123,155,597.48,2,5,3,253,At Risk,2011-03-30 13:05:00,2011-08-08 14:53:00,253,122,3.854709677419355,597.48,627.6203000000006
16789,8,5,80.80000000000001,5,1,1,511,New,2011-12-01 15:12:00,2011-12-01 15:12:00,7,7,16.160000000000004,80.80000000000001,136.97710000000006
16790,4,93,1545.62,5,4,4,544,Champions,2011-11-02 11:23:00,2011-12-06 11:53:00,37,3,16.61956989247312,1545.6200000000001,1419.3476
16791,29,320,1721.78,4,5,4,454,Champions,2011-01-11 15:42:00,2011-11-10 19:12:00,331,28,5.3805625,1721.78,1423.4746000000005
16792,282,12,110.38,1,1,1,111,Others,2011-03-02 14:39:00,2011-03-02 14:41:00,281,281,9.198333333333332,110.38,490.5468
16793,57,16,243.84,3,2,1,321,Others,2011-10-13 15:08:00,2011-10-13 15:08:00,56,56,15.24,243.84,1024.6493
16794,1,285,1222.71,5,5,4,554,Champions,2011-06-12 14:15:00,2011-12-08 17:54:00,179,0,4.290210526315789,1222.71,1933.7844000000018
16795,365,66,414.88,1,4,2,142,At Risk,2010-12-09 14:08:00,2010-12-09 14:08:00,364,364,6.286060606060606,414.88,483.30290000000014
16796,89,18,305.62,2,2,2,222,Others,2011-09-11 14:01:00,2011-09-11 14:01:00,88,88,16.97888888888889,305.62,224.9065999999999
16800,11,164,1201.49,5,5,4,554,Champions,2011-11-28 14:06:00,2011-11-28 14:06:00,10,10,7.326158536585366,1201.49,1957.9695000000002
16801,163,76,1619.73,2,4,4,244,At Risk,2011-03-11 13:56:00,2011-06-29 15:33:00,272,162,21.312236842105264,1619.73,976.9335000000002
16803,65,24,332.3,3,2,2,322,Others,2011-10-05 14:28:00,2011-10-05 14:28:00,64,64,13.845833333333331,332.3,146.60429999999994
16804,23,60,536.99,4,4,3,443,Loyal,2011-03-14 15:48:00,2011-11-16 16:43:00,269,22,8.949833333333334,536.99,754.5929999999997
16805,174,98,460.59,2,4,2,242,At Risk,2010-12-14 13:35:00,2011-06-19 11:23:00,359,173,4.699897959183674,460.59000000000003,395.3955000000002
16806,103,103,801.49,2,4,3,243,At Risk,2011-04-14 19:59:00,2011-08-28 15:27:00,238,102,7.781456310679611,801.49,979.4861000000008
16807,143,67,1121.59,2,4,4,244,At Risk,2011-03-14 09:46:00,2011-07-20 12:00:00,270,142,16.740149253731342,1121.59,815.3485999999998
16808,99,23,288.42,2,2,2,222,Others,2011-03-10 19:05:00,2011-09-01 19:34:00,273,98,12.54,288.42,186.18089999999995
16809,23,149,914.69,4,5,3,453,Loyal,2011-03-22 15:20:00,2011-11-16 15:45:00,261,22,6.138859060402685,914.69,849.9537000000003
16810,192,15,309.54,1,2,2,122,Others,2011-05-31 15:32:00,2011-05-31 15:32:00,191,191,20.636000000000003,309.54,637.4857999999997
16811,5,28,547.07,5,2,3,523,Others,2011-11-22 17:19:00,2011-12-05 11:39:00,16,4,19.53821428571429,547.07,760.1303000000003
16812,361,15,479.35,1,2,2,122,Others,2010-12-14 12:35:00,2010-12-14 12:35:00,360,360,31.956666666666667,479.35,754.9249999999993
16813,8,449,1692.98,5,5,4,554,Champions,2011-05-19 13:28:00,2011-12-01 14:03:00,203,7,3.7705567928730512,1692.98,1484.2362000000003
16814,14,324,6509.1,4,5,5,455,Champions,2010-12-05 11:45:00,2011-11-25 13:27:00,369,13,20.08981481481481,6509.1,5938.431399999998
16816,103,28,417.06,2,2,2,222,Others,2010-12-16 17:01:00,2011-08-28 14:16:00,357,102,14.895,417.06,427.1619
16817,3,86,1604.75,5,4,4,544,Champions,2010-12-06 14:19:00,2011-12-07 11:03:00,367,2,18.65988372093023,1604.75,1126.2807000000003
16818,11,188,3349.57,5,5,5,555,Champions,2011-05-18 11:42:00,2011-11-29 10:41:00,205,10,17.81686170212766,3349.57,3250.435099999999
16820,96,26,497.61,2,2,3,223,Others,2011-09-05 12:06:00,2011-09-05 12:06:00,95,95,19.138846153846156,497.61,678.9608000000002
16823,227,38,358.38,1,3,2,132,Others,2011-04-26 15:00:00,2011-04-26 15:00:00,226,226,9.431052631578948,358.38,414.12520000000006
16824,16,26,460.64,4,2,2,422,New,2011-06-28 13:36:00,2011-11-24 12:38:00,163,15,17.716923076923077,460.64,229.74420999999995
16825,39,28,775.18,3,2,3,323,Others,2011-06-07 09:44:00,2011-11-01 11:51:00,185,38,27.685,775.18,1148.8545999999994
16826,51,22,341.7,3,2,2,322,Others,2011-10-19 14:05:00,2011-10-19 14:05:00,50,50,15.53181818181818,341.7,291.6441999999999
16828,93,8,128.5,2,1,1,211,Others,2011-08-19 13:24:00,2011-09-07 15:10:00,111,92,16.0625,128.5,164.97540000000004
16829,157,11,197.22,2,1,1,211,Others,2011-07-06 10:48:00,2011-07-06 10:48:00,156,156,17.92909090909091,197.22,456.2194999999999
16830,39,23,325.91,3,2,2,322,Others,2011-11-01 11:35:00,2011-11-01 11:35:00,38,38,14.170000000000002,325.91,311.3425
16832,184,12,199.15,1,1,1,111,Others,2011-05-06 14:12:00,2011-06-08 15:36:00,216,183,16.595833333333335,199.15,273.6572999999999
16833,1,47,1106.53,5,3,4,534,Loyal,2011-01-09 13:02:00,2011-12-08 14:39:00,333,0,23.5431914893617,1106.53,1274.3342000000002
16834,228,24,413.46,1,2,2,122,Others,2011-04-26 09:37:00,2011-04-26 09:37:00,227,227,17.2275,413.46,535.3644999999998
16835,128,10,180.85,2,1,1,211,Others,2010-12-01 17:15:00,2011-08-03 13:50:00,372,127,18.085,180.85,159.6922
16836,40,11,251.87,3,1,2,312,Others,2011-08-15 12:38:00,2011-10-31 10:05:00,116,39,22.89727272727273,251.87,245.9890000000001
16837,31,165,3170.98,4,5,5,455,Champions,2011-04-08 08:48:00,2011-11-08 14:27:00,245,30,19.218060606060607,3170.98,4182.929700000001
16838,197,25,588.85,1,2,3,123,Others,2011-02-24 15:01:00,2011-05-26 13:13:00,287,196,23.554,588.85,583.5678
16839,9,266,16594.35,5,5,5,555,Champions,2010-12-05 11:15:00,2011-12-01 09:03:00,369,8,62.38477443609022,16594.35,22698.892199999987
16841,37,116,1869.82,3,4,4,344,Loyal,2011-02-25 12:40:00,2011-11-03 11:51:00,287,36,16.119137931034484,1869.82,1483.5441999999996
16842,101,63,1264.19,2,4,4,244,At Risk,2011-02-10 14:51:00,2011-08-31 10:42:00,301,100,20.066507936507936,1264.19,1541.1444000000001
16843,43,378,10196.57,3,5,5,355,Loyal,2011-01-16 16:10:00,2011-10-28 09:06:00,326,42,26.97505291005291,10196.57,11388.8437
16846,50,11,214.32,3,1,1,311,Others,2011-10-20 13:55:00,2011-10-20 13:55:00,49,49,19.483636363636364,214.32,170.01710000000003
16847,43,12,193.44,3,1,1,311,Others,2011-10-27 13:29:00,2011-10-27 13:29:00,42,42,16.12,193.44,323.53999999999996
16848,53,14,281.42,3,2,2,322,Others,2011-10-18 08:42:00,2011-10-18 08:42:00,52,52,20.10142857142857,281.42,340.3406000000001
16849,187,8,124.57,1,1,1,111,Others,2011-06-06 09:16:00,2011-06-06 09:16:00,186,186,15.57125,124.57,348.0016000000001
16850,334,19,332.41,1,2,2,122,Others,2011-01-10 11:09:00,2011-01-10 11:09:00,333,333,17.495263157894737,332.41,173.52349999999998
16851,4,20,342.45,5,2,2,522,New,2011-10-19 09:48:00,2011-12-05 13:32:00,51,3,17.1225,342.45,392.18440000000004
16852,10,9,144.91,5,1,1,511,New,2011-06-16 15:49:00,2011-11-29 13:22:00,175,9,16.10111111111111,144.91,147.80269999999996
16855,24,19,328.40000000000003,4,2,2,422,New,2011-10-27 16:31:00,2011-11-16 12:03:00,42,23,17.284210526315793,328.40000000000003,458.37970000000007
16856,15,2,35.400000000000006,4,1,1,411,New,2011-11-25 08:59:00,2011-11-25 08:59:00,14,14,17.700000000000003,35.400000000000006,214.03179999999998
16858,369,10,375.69000000000005,1,1,2,112,Others,2010-12-06 09:52:00,2010-12-06 09:52:00,368,368,37.569,375.69000000000005,338.5465000000001
16859,145,52,747.81,2,3,3,233,Others,2011-03-23 13:39:00,2011-07-18 12:19:00,260,144,14.380961538461538,747.81,706.4916000000002
16861,60,6,173.76,3,1,1,311,Others,2011-07-04 15:38:00,2011-10-11 09:05:00,157,59,28.96,173.76,108.5325
16863,31,26,502.8,4,2,3,423,Others,2010-12-08 08:58:00,2011-11-08 15:26:00,366,30,19.338461538461537,502.8,607.4179000000003
16866,141,11,207.74,2,1,1,211,Others,2011-07-01 12:34:00,2011-07-22 10:06:00,161,140,18.885454545454547,207.74,495.2344999999999
16869,23,128,825.4200000000001,4,5,3,453,Loyal,2011-06-17 13:01:00,2011-11-17 12:02:00,174,22,6.448593750000001,825.4200000000001,706.7440000000004
16871,22,137,2812.34,4,5,5,455,Champions,2011-03-14 10:31:00,2011-11-17 19:27:00,270,21,20.528029197080293,2812.34,3221.5228
16872,77,7,680.02,2,1,3,213,Others,2011-06-08 14:32:00,2011-09-23 16:05:00,183,76,97.14571428571428,680.02,589.0104999999999
16873,5,279,7123.62,5,5,5,555,Champions,2010-12-10 15:45:00,2011-12-05 12:05:00,363,4,25.53268817204301,7123.62,6616.782700000002
16875,67,112,2095.53,3,4,5,345,Loyal,2011-01-04 10:37:00,2011-10-03 13:39:00,339,66,18.71008928571429,2095.53,1494.3938999999996
16877,12,159,853.72,5,5,3,553,Loyal,2011-05-15 16:13:00,2011-11-27 13:47:00,207,11,5.369308176100629,853.72,775.806900000001
16878,84,3,13.3,2,1,1,211,Others,2011-09-16 17:39:00,2011-09-16 17:39:00,83,83,4.433333333333334,13.3,266.9805999999999
16880,31,178,1519.08,4,5,4,454,Champions,2011-06-03 16:45:00,2011-11-09 11:33:00,188,30,8.534157303370787,1519.08,891.4344000000002
16881,67,1,432.0,3,1,2,312,Others,2011-10-04 10:33:00,2011-10-04 10:33:00,66,66,432.0,432.0,1193.7061999999999
16882,67,39,705.12,3,3,3,333,Loyal,2011-01-26 17:43:00,2011-10-04 10:42:00,316,66,18.08,705.12,783.9036000000006
16883,187,38,276.73,1,3,2,132,Others,2010-12-03 10:33:00,2011-06-05 12:51:00,371,186,7.282368421052632,276.73,371.19889999999987
16884,38,26,429.84,3,2,2,322,Others,2011-11-02 10:16:00,2011-11-02 11:52:00,37,37,16.53230769230769,429.84,579.0459
16885,15,101,471.51,4,4,2,442,Others,2010-12-17 17:23:00,2011-11-24 13:40:00,356,14,4.668415841584158,471.51,476.18750000000034
16887,35,37,194.88,3,3,1,331,Others,2011-11-04 14:07:00,2011-11-04 14:07:00,34,34,5.2670270270270265,194.88,504.1428000000001
16889,195,135,1578.67,1,5,4,154,At Risk,2011-01-07 10:47:00,2011-05-29 11:05:00,336,194,11.693851851851852,1578.67,742.7583999999997
16891,2,203,809.7,5,5,3,553,Loyal,2010-12-03 11:35:00,2011-12-08 11:15:00,371,1,3.988669950738916,809.7,1513.651900000001
16892,1,99,525.54,5,4,3,543,Loyal,2011-06-09 11:35:00,2011-12-08 13:18:00,183,0,5.308484848484848,525.54,664.0068000000002
16893,367,45,145.93,1,3,1,131,Others,2010-12-08 12:06:00,2010-12-08 12:06:00,366,366,3.242888888888889,145.93,271.8518999999999
16895,65,69,219.14,3,4,1,341,Others,2011-10-06 12:15:00,2011-10-06 12:15:00,64,64,3.175942028985507,219.14,493.6550999999999
16897,299,37,289.78,1,3,2,132,Others,2011-01-30 11:52:00,2011-02-13 15:02:00,313,298,7.831891891891891,289.78,249.14480000000006
16898,26,162,508.81,4,5,3,453,Loyal,2010-12-06 12:23:00,2011-11-13 15:44:00,368,25,3.1408024691358025,508.81,695.7722000000001
16899,8,125,1281.56,5,5,4,554,Champions,2010-12-14 13:11:00,2011-12-02 12:03:00,359,7,10.25248,1281.56,1604.1159000000005
16900,17,79,887.11,4,4,3,443,Loyal,2011-10-07 13:17:00,2011-11-23 10:32:00,62,16,11.229240506329116,887.11,1235.9704000000002
16902,116,44,1706.88,2,3,4,234,At Risk,2011-08-15 14:17:00,2011-08-15 14:17:00,115,115,38.79272727272728,1706.88,647.1092000000002
16903,29,60,373.24,4,4,2,442,Others,2011-11-10 15:32:00,2011-11-10 15:32:00,28,28,6.220666666666667,373.24,366.8621999999999
16904,4,710,3754.27,5,5,5,555,Champions,2010-12-07 13:29:00,2011-12-05 13:10:00,366,3,5.287704225352113,3754.27,3400.3147000000026
16905,5,208,3102.43,5,5,5,555,Champions,2010-12-03 10:43:00,2011-12-04 14:01:00,371,4,14.915528846153846,3102.43,2626.783599999999
16906,82,93,579.77,2,4,3,243,At Risk,2011-04-05 12:30:00,2011-09-19 11:49:00,248,81,6.234086021505376,579.77,702.3462000000004
16907,29,151,981.65,4,5,4,454,Champions,2010-12-09 16:52:00,2011-11-10 18:04:00,364,28,6.500993377483444,981.65,852.3987
16909,72,18,379.14,3,2,2,322,Others,2011-09-28 16:45:00,2011-09-28 16:45:00,71,71,21.063333333333333,379.14,389.6395999999999
16910,4,547,1510.06,5,5,4,554,Champions,2011-09-09 14:14:00,2011-12-05 12:51:00,90,3,2.7606215722120657,1510.06,987.2070999999996
16912,29,101,2575.38,4,4,5,445,Champions,2011-01-20 15:42:00,2011-11-11 12:18:00,322,28,25.49881188118812,2575.38,3478.912900000001
16913,290,8,113.44,1,1,1,111,Others,2011-02-22 12:56:00,2011-02-22 12:56:00,289,289,14.18,113.44,328.35269999999997
16914,36,38,208.46,3,3,1,331,Others,2011-11-03 15:27:00,2011-11-03 15:27:00,35,35,5.4857894736842105,208.46,503.7194999999998
16915,9,57,621.6800000000001,5,3,3,533,Loyal,2011-03-01 09:52:00,2011-11-30 16:39:00,283,8,10.906666666666668,621.6800000000001,628.4258000000003
16916,24,143,576.26,4,5,3,453,Loyal,2010-12-02 13:14:00,2011-11-16 12:08:00,371,23,4.029790209790209,576.26,844.5083000000003
16917,277,9,391.52,1,1,2,112,Others,2011-03-08 11:55:00,2011-03-08 11:55:00,276,276,43.50222222222222,391.52,1033.4751999999994
16918,50,128,1068.82,3,5,4,354,Loyal,2011-01-26 17:37:00,2011-10-21 12:50:00,316,49,8.35015625,1068.82,967.6211000000002
16919,156,327,2596.45,2,5,5,255,At Risk,2010-12-06 12:52:00,2011-07-06 13:35:00,367,155,7.940214067278287,2596.45,3340.422199999998
16921,61,60,169.79,3,4,1,341,Others,2011-10-09 16:22:00,2011-10-09 16:22:00,60,60,2.829833333333333,169.79,290.8358
16923,12,672,7247.61,5,5,5,555,Champions,2010-12-12 11:06:00,2011-11-27 13:00:00,362,11,10.785133928571428,7247.61,5616.987500000001
16924,21,83,846.75,4,4,3,443,Loyal,2011-09-16 12:54:00,2011-11-18 12:53:00,83,20,10.201807228915662,846.75,1348.4769000000008
16926,371,14,230.25,1,2,1,121,Others,2010-12-03 13:42:00,2010-12-03 13:42:00,370,370,16.446428571428573,230.25,36.989000000000004
16927,116,6,543.05,2,1,3,213,Others,2010-12-13 11:57:00,2011-08-16 11:10:00,361,115,90.50833333333333,543.05,835.8131000000001
16928,80,209,2847.6,2,5,5,255,At Risk,2010-12-01 15:21:00,2011-09-20 15:10:00,372,79,13.62488038277512,2847.6,3023.9970999999987
16929,4,77,1295.39,5,4,4,544,Champions,2011-07-07 12:39:00,2011-12-06 08:37:00,155,3,16.823246753246753,1295.39,1625.2614999999996
16930,26,54,380.55,4,3,2,432,Others,2011-10-02 14:25:00,2011-11-13 16:13:00,67,25,7.047222222222223,380.55,457.1034000000002
16931,5,898,4604.22,5,5,5,555,Champions,2010-12-05 11:40:00,2011-12-04 13:15:00,369,4,5.127193763919822,4604.22,3860.837200000002
16932,53,53,161.94,3,3,1,331,Others,2011-10-17 14:12:00,2011-10-17 14:12:00,52,52,3.0554716981132075,161.94,268.9115
16933,1,44,563.23,5,3,3,533,Loyal,2011-04-14 13:33:00,2011-12-08 12:54:00,238,0,12.800681818181818,563.23,736.4940000000001
16934,55,62,950.93,3,4,4,344,Loyal,2011-10-16 12:25:00,2011-10-16 12:40:00,54,54,15.33758064516129,950.9300000000001,1169.3890999999994
16936,26,57,262.68,4,3,2,432,Others,2011-11-14 11:04:00,2011-11-14 11:04:00,25,25,4.608421052631579,262.68,890.3017000000001
16938,9,241,2736.38,5,5,5,555,Champions,2011-02-04 09:34:00,2011-12-01 10:20:00,308,8,11.354273858921164,2736.38,2632.2223
16940,52,305,3049.88,3,5,5,355,Loyal,2011-02-23 12:27:00,2011-10-18 13:15:00,289,51,9.99960655737705,3049.88,3867.0472000000004
16942,13,281,1920.59,5,5,4,554,Champions,2011-04-26 11:59:00,2011-11-27 12:40:00,227,12,6.834839857651246,1920.59,1840.5242999999994
16943,212,33,816.73,1,3,3,133,Others,2011-01-25 14:00:00,2011-05-12 11:57:00,317,211,24.74939393939394,816.73,1531.0517999999997
16945,22,249,4345.5,4,5,5,455,Champions,2010-12-16 17:49:00,2011-11-18 11:39:00,357,21,17.451807228915662,4345.5,3100.404300000001
16947,236,21,406.48,1,2,2,122,Others,2011-04-18 09:38:00,2011-04-18 09:38:00,235,235,19.35619047619048,406.48,816.0215999999989
16948,139,19,435.02,2,2,2,222,Others,2011-01-18 10:58:00,2011-07-24 12:46:00,325,138,22.89578947368421,435.02,542.2917
16949,4,60,1286.27,5,4,4,544,Champions,2011-01-27 12:11:00,2011-12-06 11:07:00,316,3,21.437833333333334,1286.27,1105.9961
16950,57,42,1178.56,3,3,4,334,Loyal,2010-12-07 15:20:00,2011-10-14 09:06:00,366,56,28.06095238095238,1178.56,1417.6730000000002
16951,135,86,1277.75,2,4,4,244,At Risk,2011-02-08 14:58:00,2011-07-28 12:05:00,303,134,14.857558139534884,1277.75,1371.2392000000004
16952,109,16,167.61,2,2,1,221,Others,2011-08-22 12:58:00,2011-08-22 13:03:00,108,108,10.475625,167.61,209.68419999999995
16953,30,1,20.8,4,1,1,411,New,2011-11-09 15:54:00,2011-11-09 15:54:00,29,29,20.8,20.8,141.36220000000003
16954,1,54,2085.08,5,3,5,535,Loyal,2010-12-15 10:41:00,2011-12-09 09:46:00,359,0,38.61259259259259,2085.08,2032.2243000000005
16955,185,25,518.67,1,2,3,123,Others,2010-12-01 13:31:00,2011-06-08 10:36:00,372,184,20.7468,518.67,644.8370000000003
16956,18,16,308.74,4,2,2,422,New,2011-11-22 08:56:00,2011-11-22 08:56:00,17,17,19.29625,308.74,143.59990000000005
16957,239,16,416.64,1,2,2,122,Others,2011-03-03 09:25:00,2011-04-14 13:56:00,281,238,26.04,416.64,843.6649999999993
16959,87,7,117.35,2,1,1,211,Others,2011-09-13 15:03:00,2011-09-13 15:03:00,86,86,16.764285714285716,117.35000000000001,112.09460000000003
16960,39,101,507.05,3,4,3,343,Loyal,2011-04-01 11:54:00,2011-11-01 11:35:00,252,38,5.02029702970297,507.05,604.1292000000003
16961,116,14,234.17,2,2,1,221,Others,2011-08-15 13:46:00,2011-08-15 13:46:00,115,115,16.726428571428574,234.17000000000002,241.48379999999995
16963,187,7,110.55,1,1,1,111,Others,2011-06-05 13:48:00,2011-06-05 13:48:00,186,186,15.792857142857144,110.55000000000001,285.34680000000003
16965,227,26,201.19,1,2,1,121,Others,2011-04-27 12:08:00,2011-04-27 12:08:00,226,226,7.738076923076923,201.19,168.2724
16966,8,28,2154.97,5,2,5,525,Others,2011-04-13 14:17:00,2011-12-01 13:40:00,239,7,76.96321428571427,2154.97,2259.7178000000004
16967,189,21,319.02,1,2,2,122,Others,2011-06-03 14:24:00,2011-06-03 14:24:00,188,188,15.19142857142857,319.02,292.98690000000016
16968,4,31,439.43,5,3,2,532,Others,2011-08-24 10:51:00,2011-12-05 15:02:00,107,3,14.17516129032258,439.43,791.6206000000001
16969,39,42,650.41,3,3,3,333,Loyal,2011-06-01 12:10:00,2011-10-31 13:12:00,191,38,15.48595238095238,650.41,628.7936000000004
16971,38,41,357.21,3,3,2,332,Others,2011-11-01 15:06:00,2011-11-01 15:06:00,37,37,8.712439024390243,357.21,590.9361000000004
16976,267,2,251.52,1,1,2,112,Others,2011-03-17 16:33:00,2011-03-17 16:33:00,266,266,125.76,251.51999999999998,429.468
16978,78,39,344.33,2,3,2,232,Others,2011-09-23 12:50:00,2011-09-23 12:50:00,77,77,8.828974358974358,344.33,408.0441
16979,4,89,1852.0,5,4,4,544,Champions,2011-02-15 09:20:00,2011-12-06 12:21:00,297,3,20.808988764044944,1852.0,1794.6700000000014
16980,255,87,1078.96,1,4,4,144,At Risk,2011-02-21 12:58:00,2011-03-29 16:36:00,290,254,12.401839080459771,1078.96,616.3258000000001
16982,61,22,384.06,3,2,2,322,Others,2011-10-10 12:28:00,2011-10-10 12:28:00,60,60,17.457272727272727,384.06,190.4731
16983,13,148,1931.25,5,5,4,554,Champions,2010-12-05 12:34:00,2011-11-27 12:10:00,369,12,13.048986486486486,1931.25,1968.426799999999
16984,88,407,4481.35,2,5,5,255,At Risk,2011-08-01 17:37:00,2011-09-12 13:43:00,129,87,11.010687960687962,4481.35,2697.9619000000016
16985,17,120,5464.12,4,4,5,445,Champions,2010-12-16 10:38:00,2011-11-22 13:33:00,358,16,45.53433333333333,5464.12,7068.0469
16986,30,3,1873.2,4,1,4,414,Others,2011-11-09 15:52:00,2011-11-10 11:55:00,29,29,624.4,1873.2,1039.195
16987,3,129,1625.05,5,5,4,554,Champions,2011-05-18 15:55:00,2011-12-06 17:26:00,204,2,12.597286821705426,1625.05,1660.856700000001
16988,5,7,126.12,5,1,1,511,New,2011-12-04 16:02:00,2011-12-04 16:02:00,4,4,18.017142857142854,126.12,237.3728
16989,7,12,1133.25,5,1,4,514,Others,2011-07-12 09:11:00,2011-12-02 16:39:00,150,6,94.4375,1133.25,1594.5239999999994
16990,219,1,179.0,1,1,1,111,Others,2011-05-05 08:30:00,2011-05-05 08:30:00,218,218,179.0,179.0,215.34460000000007
16992,11,93,1614.31,5,4,4,544,Champions,2011-02-28 10:37:00,2011-11-29 11:50:00,284,10,17.358172043010754,1614.31,1466.4235999999999
16996,30,37,1456.96,4,3,4,434,Loyal,2010-12-21 13:22:00,2011-11-09 16:43:00,352,29,39.3772972972973,1456.96,1778.1962000000003
16997,288,12,702.0,1,1,3,113,Others,2011-01-18 11:51:00,2011-02-24 17:28:00,325,287,58.5,702.0,890.9615000000001
16998,150,4,295.0,2,1,2,212,Others,2011-02-08 15:42:00,2011-07-13 09:44:00,303,149,73.75,295.0,167.28149999999997
