CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,FirstPurchase,LastPurchase,TenureDays,RecencyDays,AvgOrderValue
17466,10,41,763.28,5,3,3,533,Loyal,2011-09-22 09:16:00,2011-11-29 13:15:00,78,9,18.61658536585366
17468,10,5,137.0,5,1,1,511,New,2011-11-25 12:52:00,2011-11-29 15:33:00,13,9,27.4
17469,16,88,1870.97,4,4,4,444,Champions,2011-05-19 08:55:00,2011-11-23 13:15:00,204,15,21.261022727272728
17470,45,78,1125.07,3,4,4,344,Loyal,2010-12-07 09:57:00,2011-10-26 12:42:00,367,44,14.423974358974359
17472,191,181,710.29,1,5,3,153,At Risk,2011-02-13 14:40:00,2011-06-01 14:57:00,298,190,3.9242541436464085
17475,79,14,194.37,2,2,1,221,Others,2011-09-21 14:55:00,2011-09-21 14:55:00,78,78,13.883571428571429
17480,78,29,511.82,2,3,3,233,Others,2011-09-23 11:39:00,2011-09-23 11:39:00,77,77,17.64896551724138
17481,4,82,1255.59,5,4,4,544,Champions,2011-09-07 09:57:00,2011-12-06 12:28:00,93,3,15.312073170731706
17483,65,21,414.04,3,2,2,322,Others,2011-06-09 19:40:00,2011-10-05 13:10:00,182,64,19.716190476190476
17486,261,24,396.87,1,2,2,122,Others,2011-03-23 14:00:00,2011-03-23 14:00:00,260,260,16.53625
17489,59,29,376.64,3,3,2,332,Others,2011-05-11 11:34:00,2011-10-12 08:56:00,212,58,12.987586206896552
17490,1,76,2092.32,5,4,5,545,Champions,2011-06-16 09:15:00,2011-12-09 09:08:00,176,0,27.530526315789476
17491,1,109,3558.87,5,4,5,545,Champions,2010-12-07 12:18:00,2011-12-08 16:18:00,367,0,32.65018348623853
17492,248,12,374.57,1,1,2,112,Others,2011-04-05 15:21:00,2011-04-05 15:21:00,247,247,31.214166666666667
17495,8,27,497.56,5,2,3,523,Others,2011-11-01 12:06:00,2011-12-02 12:08:00,38,7,18.42814814814815
17496,359,10,271.05,1,1,2,112,Others,2010-12-16 08:39:00,2010-12-16 08:39:00,358,358,27.105
17498,76,17,272.21999999999997,2,2,2,222,Others,2011-09-25 12:25:00,2011-09-25 12:25:00,75,75,16.012941176470587
17499,290,40,622.88,1,3,3,133,Others,2011-02-23 09:14:00,2011-02-23 09:14:00,289,289,15.572
17500,17,5,1138.0,4,1,4,414,Others,2011-11-10 09:08:00,2011-11-22 14:25:00,29,16,227.6
17501,221,18,288.6,1,2,2,122,Others,2011-05-03 09:46:00,2011-05-03 09:47:00,220,220,16.033333333333335
17502,9,28,689.1,5,2,3,523,Others,2011-11-10 16:39:00,2011-11-30 13:13:00,28,8,24.610714285714288
17503,3,38,558.96,5,3,3,533,Loyal,2011-11-01 11:12:00,2011-12-07 09:18:00,38,2,14.709473684210527
17504,206,127,2997.03,1,5,5,155,At Risk,2011-01-21 11:09:00,2011-05-17 12:59:00,322,205,23.598661417322838
17505,162,52,1145.8400000000001,2,3,4,234,At Risk,2011-05-18 09:01:00,2011-07-01 12:50:00,205,161,22.03538461538462
17506,76,14,302.2,2,2,2,222,Others,2011-09-25 11:39:00,2011-09-25 11:39:00,75,75,21.585714285714285
17507,262,88,605.58,1,4,3,143,At Risk,2011-02-03 18:08:00,2011-03-23 11:48:00,308,261,6.881590909090909
17508,281,22,387.31,1,2,2,122,Others,2011-03-04 08:10:00,2011-03-04 08:10:00,280,280,17.605
17509,58,366,6115.14,3,5,5,355,Loyal,2011-10-07 13:14:00,2011-10-13 10:26:00,62,57,16.708032786885248
17510,25,20,308.48,4,2,2,422,New,2011-11-15 10:00:00,2011-11-15 10:00:00,24,24,15.424000000000001
17511,3,963,91062.38,5,5,5,555,Champions,2010-12-01 10:19:00,2011-12-07 10:12:00,373,2,94.5611422637591
17512,29,105,2924.9900000000002,4,4,5,445,Champions,2011-02-11 12:22:00,2011-11-11 12:11:00,301,28,27.85704761904762
17513,72,6,513.2,3,1,3,313,Others,2011-09-28 16:42:00,2011-09-28 16:42:00,71,71,85.53333333333335
17514,128,40,208.65,2,3,1,231,Others,2011-08-03 15:45:00,2011-08-03 15:45:00,127,127,5.2162500000000005
17515,31,87,639.02,4,4,3,443,Loyal,2011-01-25 14:33:00,2011-11-08 14:04:00,317,30,7.345057471264368
17516,15,137,768.08,4,5,3,453,Loyal,2011-02-27 12:41:00,2011-11-24 16:51:00,285,14,5.606423357664234
17517,309,11,153.94,1,1,1,111,Others,2011-02-04 11:48:00,2011-02-04 11:48:00,308,308,13.994545454545454
17519,17,82,1844.02,4,4,4,444,Champions,2010-12-06 15:18:00,2011-11-22 16:43:00,367,16,22.488048780487805
17520,54,30,546.81,3,3,3,333,Loyal,2011-10-17 12:04:00,2011-10-17 12:04:00,53,53,18.226999999999997
17521,30,45,723.21,4,3,3,433,Loyal,2011-05-24 15:14:00,2011-11-10 11:22:00,198,29,16.071333333333335
17522,2,73,1070.71,5,4,4,544,Champions,2011-05-05 16:31:00,2011-12-08 12:31:00,217,1,14.667260273972603
17523,11,33,652.74,5,3,3,533,Loyal,2011-11-20 13:40:00,2011-11-28 13:20:00,18,10,19.78
17524,361,6,145.0,1,1,1,111,Others,2010-12-13 14:32:00,2010-12-13 14:32:00,360,360,24.166666666666668
17525,360,9,422.7,1,1,2,112,Others,2010-12-15 12:05:00,2010-12-15 12:05:00,359,359,46.96666666666667
17526,5,19,1195.8999999999999,5,2,4,524,Others,2010-12-09 12:20:00,2011-12-05 11:05:00,365,4,62.942105263157885
17527,54,47,939.37,3,3,3,333,Loyal,2011-05-05 13:43:00,2011-10-17 12:32:00,217,53,19.98659574468085
17528,1,253,3628.5,5,5,5,555,Champions,2011-09-29 13:04:00,2011-12-08 13:27:00,70,0,14.34189723320158
17530,1,394,2385.0,5,5,5,555,Champions,2010-12-09 20:01:00,2011-12-08 18:42:00,364,0,6.053299492385787
17531,190,14,296.7,1,2,2,122,Others,2011-06-02 19:17:00,2011-06-02 19:17:00,189,189,21.192857142857143
17534,54,9,223.36,3,1,1,311,Others,2011-10-17 12:47:00,2011-10-17 12:47:00,53,53,24.817777777777778
17535,280,13,164.4,1,1,1,111,Others,2011-03-04 15:20:00,2011-03-04 15:20:00,279,279,12.646153846153847
17536,177,3,76.5,2,1,1,211,Others,2011-06-15 13:23:00,2011-06-15 13:23:00,176,176,25.5
17537,30,75,897.62,4,4,3,443,Loyal,2011-02-09 13:37:00,2011-11-10 10:56:00,302,29,11.968266666666667
17538,26,9,98.42,4,1,1,411,New,2011-11-14 12:12:00,2011-11-14 12:12:00,25,25,10.935555555555556
17540,25,25,578.9,4,2,3,423,Others,2011-01-27 14:35:00,2011-11-15 11:56:00,315,24,23.156
17542,270,25,170.75,1,2,1,121,Others,2011-03-15 11:45:00,2011-03-15 11:45:00,269,269,6.83
17545,43,145,645.96,3,5,3,353,Loyal,2011-10-27 13:48:00,2011-10-27 14:04:00,42,42,4.454896551724138
17548,234,5,103.3,1,1,1,111,Others,2011-04-20 12:01:00,2011-04-20 12:01:00,233,233,20.66
17549,24,6,148.86,4,1,1,411,New,2011-10-19 10:05:00,2011-11-16 09:59:00,51,23,24.810000000000002
17550,197,42,267.16,1,3,2,132,Others,2011-04-10 15:19:00,2011-05-26 14:09:00,242,196,6.360952380952382
17551,359,43,306.84,1,3,2,132,Others,2010-12-15 14:12:00,2010-12-15 14:12:00,358,358,7.1358139534883716
17552,60,49,930.41,3,3,3,333,Loyal,2010-12-02 18:45:00,2011-10-10 17:00:00,371,59,18.987959183673468
17553,130,2,1487.6,2,1,4,214,At Risk,2011-08-02 10:00:00,2011-08-02 10:00:00,129,129,743.8
17554,1,88,1952.45,5,4,4,544,Champions,2011-07-14 20:01:00,2011-12-08 14:15:00,147,0,22.18693181818182
17555,20,106,483.26,4,4,2,442,Others,2011-01-09 12:31:00,2011-11-20 12:22:00,334,19,4.559056603773585
17556,206,6,157.9,1,1,1,111,Others,2011-05-18 10:48:00,2011-05-18 10:48:00,205,205,26.316666666666666
17557,14,34,541.46,4,3,3,433,Loyal,2011-09-19 14:23:00,2011-11-25 12:57:00,80,13,15.92529411764706
17560,95,26,854.95,2,2,3,223,Others,2011-02-02 11:14:00,2011-09-06 09:18:00,310,94,32.88269230769231
17561,19,46,167.62,4,3,1,431,Others,2011-11-20 12:53:00,2011-11-20 12:53:00,18,18,3.643913043478261
17562,14,63,1122.38,4,4,4,444,Champions,2011-06-19 13:06:00,2011-11-25 14:21:00,172,13,17.81555555555556
17564,24,49,454.01,4,3,2,432,Others,2011-09-20 14:00:00,2011-11-15 13:27:00,79,23,9.265510204081632
17566,8,152,901.21,5,5,3,553,Loyal,2011-11-14 13:42:00,2011-12-01 19:54:00,24,7,5.929013157894737
17567,7,165,4331.48,5,5,5,555,Champions,2010-12-02 15:18:00,2011-12-02 15:48:00,371,6,26.251393939393935
17569,332,29,344.14,1,3,2,132,Others,2011-01-11 14:15:00,2011-01-11 14:15:00,331,331,11.866896551724137
17571,50,299,1498.51,3,5,4,354,Loyal,2011-02-14 15:15:00,2011-10-20 15:57:00,297,49,5.0117391304347825
17572,71,12,226.75000000000003,3,1,1,311,Others,2010-12-01 12:51:00,2011-09-29 17:53:00,372,70,18.895833333333336
17573,29,25,380.6,4,2,2,422,New,2011-09-07 10:36:00,2011-11-10 13:01:00,93,28,15.224
17574,243,8,185.65,1,1,1,111,Others,2011-04-11 09:47:00,2011-04-11 09:47:00,242,242,23.20625
17576,8,411,3622.68,5,5,5,555,Champions,2010-12-09 16:57:00,2011-12-01 17:56:00,364,7,8.814306569343065
17578,218,5,143.45999999999998,1,1,1,111,Others,2011-05-05 18:38:00,2011-05-05 18:38:00,217,217,28.691999999999997
17579,5,50,448.90000000000003,5,3,2,532,Others,2011-06-13 14:12:00,2011-12-05 12:28:00,178,4,8.978000000000002
17580,253,45,215.72,1,3,1,131,Others,2010-12-16 15:27:00,2011-04-01 12:41:00,357,252,4.793777777777778
17581,1,440,11045.04,5,5,5,555,Champions,2010-12-02 14:47:00,2011-12-09 12:21:00,371,0,25.102363636363638
17582,236,29,175.27,1,3,1,131,Others,2011-04-17 13:18:00,2011-04-17 13:18:00,235,235,6.043793103448277
17584,7,35,1242.3,5,3,4,534,Loyal,2011-08-04 14:12:00,2011-12-02 17:12:00,126,6,35.494285714285716
17585,109,214,1133.07,2,5,4,254,At Risk,2011-01-05 15:09:00,2011-08-22 13:30:00,337,108,5.294719626168224
17588,100,23,1240.2,2,2,4,224,At Risk,2011-04-21 10:31:00,2011-08-31 13:37:00,232,99,53.92173913043479
17589,60,253,2404.17,3,5,5,355,Loyal,2011-04-13 13:47:00,2011-10-10 16:58:00,239,59,9.502648221343874
17590,2,201,1479.22,5,5,4,554,Champions,2011-10-30 14:05:00,2011-12-07 12:55:00,39,1,7.359303482587065
17591,73,166,2225.9700000000003,2,5,5,255,At Risk,2010-12-07 15:39:00,2011-09-27 13:42:00,366,72,13.409457831325303
17593,4,213,3927.34,5,5,5,555,Champions,2010-12-22 10:29:00,2011-12-06 10:30:00,352,3,18.438215962441316
17594,85,50,993.1800000000001,2,3,4,234,At Risk,2011-03-30 10:32:00,2011-09-15 16:34:00,254,84,19.8636
17595,12,83,388.79,5,4,2,542,Others,2011-11-02 16:19:00,2011-11-27 16:08:00,36,11,4.68421686746988
17596,23,270,2827.93,4,5,5,455,Champions,2010-12-06 12:34:00,2011-11-16 14:11:00,368,22,10.473814814814814
17597,214,55,2044.3700000000001,1,3,4,134,At Risk,2011-05-10 11:54:00,2011-05-10 11:54:00,213,213,37.17036363636364
17600,18,13,161.67000000000002,4,1,1,411,New,2011-11-22 09:43:00,2011-11-22 09:43:00,17,17,12.436153846153847
17601,239,9,116.00999999999999,1,1,1,111,Others,2011-04-14 18:02:00,2011-04-14 18:02:00,238,238,12.889999999999999
17602,2,560,5102.97,5,5,5,555,Champions,2011-01-19 16:18:00,2011-12-07 13:53:00,323,1,9.11244642857143
17603,78,11,394.72,2,1,2,212,Others,2011-09-22 14:18:00,2011-09-22 14:18:00,77,77,35.88363636363636
17604,217,63,309.36,1,4,2,142,At Risk,2011-01-31 15:09:00,2011-05-06 13:43:00,311,216,4.91047619047619
17608,33,59,193.42,4,4,1,441,Others,2011-11-06 13:00:00,2011-11-06 13:06:00,32,32,3.2783050847457624
17609,41,237,1112.22,3,5,4,354,Loyal,2011-01-16 16:23:00,2011-10-30 12:28:00,326,40,4.692911392405064
17611,7,576,3984.22,5,5,5,555,Champions,2010-12-13 13:52:00,2011-12-02 13:29:00,360,6,6.9170486111111105
17612,53,135,2048.45,3,5,4,354,Loyal,2011-02-15 10:40:00,2011-10-17 14:59:00,297,52,15.173703703703703
17613,23,312,4559.150000000001,4,5,5,455,Champions,2011-02-07 11:20:00,2011-11-17 10:51:00,305,22,14.612660256410258
17614,57,100,390.07,3,4,2,342,Others,2011-10-13 16:01:00,2011-10-13 16:01:00,56,56,3.9007
17615,130,14,329.6,2,2,2,222,Others,2011-05-01 15:33:00,2011-08-01 14:06:00,221,129,23.542857142857144
17616,174,3,571.1999999999999,2,1,3,213,Others,2010-12-07 10:04:00,2011-06-19 10:11:00,367,173,190.39999999999998
17618,6,78,971.58,5,4,4,544,Champions,2010-12-12 16:05:00,2011-12-04 11:50:00,361,5,12.456153846153846
17619,312,77,218.52,1,4,1,141,At Risk,2011-01-31 14:18:00,2011-01-31 14:18:00,311,311,2.837922077922078
17620,60,4,81.44,3,1,1,311,Others,2011-10-11 12:08:00,2011-10-11 12:08:00,59,59,20.36
17621,21,26,1379.9,4,2,4,424,Others,2010-12-20 13:31:00,2011-11-18 17:11:00,353,20,53.073076923076925
17623,33,33,527.05,4,3,3,433,Loyal,2011-11-07 11:32:00,2011-11-07 11:32:00,32,32,15.971212121212119
17624,15,50,843.48,4,3,3,433,Loyal,2011-05-05 17:59:00,2011-11-25 10:52:00,217,14,16.869600000000002
17625,18,315,2047.0,4,5,4,454,Champions,2011-03-27 12:21:00,2011-11-21 13:36:00,257,17,6.498412698412698
17628,81,5,75.75,2,1,1,211,Others,2011-09-19 15:21:00,2011-09-19 15:21:00,80,80,15.15
17629,6,123,1814.1200000000001,5,5,4,554,Champions,2010-12-15 09:58:00,2011-12-04 10:56:00,359,5,14.748943089430895
17630,170,26,503.6,2,2,3,223,Others,2011-04-21 14:03:00,2011-06-23 11:58:00,231,169,19.36923076923077
17631,2,39,528.33,5,3,3,533,Loyal,2011-04-21 13:22:00,2011-12-08 09:47:00,231,1,13.546923076923077
17633,31,70,1324.84,4,4,4,444,Champions,2011-08-11 15:43:00,2011-11-08 13:25:00,119,30,18.92628571428571
17634,36,297,2361.9700000000003,3,5,5,355,Loyal,2011-01-06 12:45:00,2011-11-03 13:09:00,337,35,7.952760942760944
17636,19,20,285.56,4,2,2,422,New,2011-11-20 14:40:00,2011-11-20 14:40:00,18,18,14.278
17637,31,35,547.0600000000001,4,3,3,433,Loyal,2011-08-16 13:25:00,2011-11-08 12:51:00,114,30,15.630285714285716
17639,276,7,108.5,1,1,1,111,Others,2011-03-08 15:22:00,2011-03-08 15:22:00,275,275,15.5
17640,87,5,621.66,2,1,3,213,Others,2011-09-14 09:13:00,2011-09-14 09:13:00,86,86,124.332
17642,120,40,712.29,2,3,3,233,Others,2011-06-16 12:55:00,2011-08-12 09:11:00,175,119,17.80725
17643,373,8,101.55,1,1,1,111,Others,2010-12-01 14:38:00,2010-12-01 14:38:00,372,372,12.69375
17644,1,157,2895.64,5,5,5,555,Champions,2011-03-24 09:44:00,2011-12-08 13:43:00,260,0,18.443566878980892
17646,219,51,1008.39,1,3,4,134,At Risk,2010-12-09 14:28:00,2011-05-04 13:17:00,364,218,19.77235294117647
17647,65,7,133.06,3,1,1,311,Others,2011-10-05 15:38:00,2011-10-05 15:38:00,64,64,19.00857142857143
17648,61,91,1797.5,3,4,4,344,Loyal,2011-04-04 10:29:00,2011-10-10 09:41:00,249,60,19.752747252747252
17649,138,52,868.49,2,3,3,233,Others,2011-07-24 15:53:00,2011-07-24 15:53:00,137,137,16.70173076923077
17650,21,8,166.07999999999998,4,1,1,411,New,2011-11-18 14:52:00,2011-11-18 14:52:00,20,20,20.759999999999998
17651,12,232,3945.0,5,5,5,555,Champions,2011-06-15 15:57:00,2011-11-28 10:29:00,176,11,17.004310344827587
17652,25,259,4867.72,4,5,5,455,Champions,2011-03-03 14:05:00,2011-11-14 12:55:00,280,24,18.794285714285714
17653,37,44,1207.56,3,3,4,334,Loyal,2011-08-11 15:24:00,2011-11-03 12:46:00,119,36,27.44454545454545
17654,277,22,117.55,1,2,1,121,Others,2011-03-07 13:17:00,2011-03-07 13:17:00,276,276,5.343181818181818
17655,11,91,2638.94,5,4,5,545,Champions,2010-12-08 16:45:00,2011-11-29 11:34:00,365,10,28.99934065934066
17656,73,82,1674.69,2,4,4,244,At Risk,2011-08-03 10:45:00,2011-09-27 13:04:00,128,72,20.423048780487804
17658,26,19,595.42,4,2,3,423,Others,2011-05-12 15:23:00,2011-11-14 12:07:00,210,25,31.337894736842102
17659,17,158,2999.46,4,5,5,455,Champions,2010-12-02 16:46:00,2011-11-22 13:29:00,371,16,18.98392405063291
17660,141,45,196.0,2,3,1,231,Others,2011-07-21 13:37:00,2011-07-21 13:37:00,140,140,4.355555555555555
17663,26,86,1802.91,4,4,4,444,Champions,2011-02-25 14:11:00,2011-11-14 08:56:00,286,25,20.96406976744186
17664,19,43,604.64,4,3,3,433,Loyal,2011-05-11 14:17:00,2011-11-21 11:29:00,211,18,14.061395348837209
17666,4,18,728.16,5,2,3,523,Others,2011-10-05 11:06:00,2011-12-06 09:06:00,65,3,40.45333333333333
17667,66,116,2055.51,3,4,4,344,Loyal,2011-02-14 09:24:00,2011-10-04 14:32:00,298,65,17.71991379310345
17668,1,15,347.75,5,2,2,522,New,2011-11-01 14:45:00,2011-12-08 13:25:00,37,0,23.183333333333334
17669,43,68,3406.7200000000003,3,4,5,345,Loyal,2011-04-04 10:11:00,2011-10-28 08:53:00,249,42,50.09882352941177
17670,228,11,205.7,1,1,1,111,Others,2011-04-26 09:12:00,2011-04-26 09:12:00,227,227,18.7
17671,16,53,1572.71,4,3,4,434,Loyal,2010-12-09 14:27:00,2011-11-24 12:21:00,364,15,29.67377358490566
17672,50,110,3178.17,3,4,5,345,Loyal,2011-02-03 13:29:00,2011-10-20 14:18:00,308,49,28.892454545454545
17673,2,227,1629.12,5,5,4,554,Champions,2011-01-23 15:16:00,2011-12-08 12:50:00,319,1,7.176740088105727
17674,74,27,551.04,2,2,3,223,Others,2010-12-06 10:20:00,2011-09-26 13:35:00,368,73,20.40888888888889
17675,1,705,20374.28,5,5,5,555,Champions,2010-12-07 13:22:00,2011-12-08 18:03:00,366,0,28.89968794326241
17676,4,78,1387.68,5,4,4,544,Champions,2010-12-08 13:49:00,2011-12-05 15:16:00,365,3,17.790769230769232
17677,2,304,16363.23,5,5,5,555,Champions,2010-12-06 08:42:00,2011-12-08 09:56:00,368,1,53.82641447368421
17678,264,16,298.11,1,2,2,122,Others,2011-03-21 11:52:00,2011-03-21 11:52:00,263,263,18.631875
17679,53,30,1992.1100000000001,3,3,4,334,Loyal,2011-09-15 10:35:00,2011-10-18 07:43:00,85,52,66.40366666666667
17680,24,11,184.4,4,1,1,411,New,2011-11-16 12:42:00,2011-11-16 12:42:00,23,23,16.763636363636365
17682,10,118,2474.33,5,4,5,545,Champions,2010-12-06 13:35:00,2011-11-29 15:59:00,367,9,20.968898305084746
17684,44,15,239.41,3,2,1,321,Others,2011-10-27 11:10:00,2011-10-27 11:10:00,43,43,15.960666666666667
17685,17,130,3191.53,4,5,5,455,Champions,2010-12-02 14:42:00,2011-11-23 11:36:00,371,16,24.550230769230772
17686,7,286,5739.46,5,5,5,555,Champions,2011-02-10 10:18:00,2011-12-02 15:39:00,302,6,20.06804195804196
17690,30,256,4757.95,4,5,5,455,Champions,2010-12-01 16:15:00,2011-11-09 15:17:00,372,29,18.5857421875
17691,358,19,290.40000000000003,1,2,2,122,Others,2010-12-06 11:10:00,2010-12-16 17:20:00,368,357,15.28421052631579
17692,127,46,740.94,2,3,3,233,Others,2010-12-15 13:37:00,2011-08-04 14:01:00,358,126,16.10739130434783
17693,137,16,200.47,2,2,1,221,Others,2011-07-25 15:48:00,2011-07-25 15:48:00,136,136,12.529375
17694,142,15,283.12,2,2,2,222,Others,2011-07-21 12:00:00,2011-07-21 12:00:00,141,141,18.874666666666666
17695,132,35,765.34,2,3,3,233,Others,2011-06-21 12:35:00,2011-07-31 10:40:00,171,131,21.866857142857143
17696,38,115,2285.71,3,4,5,345,Loyal,2010-12-10 09:51:00,2011-11-01 13:43:00,364,37,19.875739130434784
17697,236,19,338.95,1,2,2,122,Others,2011-04-17 15:40:00,2011-04-17 15:40:00,235,235,17.839473684210525
17698,261,8,154.95,1,1,1,111,Others,2011-03-24 11:34:00,2011-03-24 11:34:00,260,260,19.36875
17700,17,142,2534.64,4,5,5,455,Champions,2011-03-03 16:34:00,2011-11-23 11:51:00,280,16,17.84957746478873
17701,253,24,417.95,1,2,2,122,Others,2011-04-01 12:25:00,2011-04-01 12:25:00,252,252,17.414583333333333
17702,30,74,1824.37,4,4,4,444,Champions,2011-05-17 16:23:00,2011-11-09 16:03:00,205,29,24.653648648648648
17703,35,55,798.74,3,3,3,333,Loyal,2011-07-24 13:30:00,2011-11-04 15:51:00,137,34,14.522545454545455
17704,169,31,885.19,2,3,3,233,Others,2011-04-14 09:28:00,2011-06-24 09:40:00,239,168,28.554516129032258
17705,3,103,1823.52,5,4,4,544,Champions,2011-02-11 10:57:00,2011-12-06 13:45:00,301,2,17.70407766990291
17706,4,382,10504.49,5,5,5,555,Champions,2010-12-08 11:02:00,2011-12-05 13:34:00,366,3,27.498664921465966
17707,185,5,152.4,1,1,1,111,Others,2011-01-07 13:30:00,2011-06-07 15:03:00,335,184,30.48
17708,188,35,267.08,1,3,2,132,Others,2011-01-19 10:09:00,2011-06-05 10:12:00,324,187,7.630857142857143
17709,170,7,137.45,2,1,1,211,Others,2011-06-23 11:55:00,2011-06-23 11:55:00,169,169,19.635714285714283
17711,11,23,385.1,5,2,2,522,New,2011-02-23 11:32:00,2011-11-29 11:40:00,289,10,16.743478260869566
17712,45,29,522.91,3,3,3,333,Loyal,2011-10-26 12:28:00,2011-10-26 12:28:00,44,44,18.031379310344825
17714,321,10,153.0,1,1,1,111,Others,2011-01-23 10:32:00,2011-01-23 10:32:00,320,320,15.3
17715,201,1,326.4,1,1,2,112,Others,2011-05-23 12:32:00,2011-05-23 12:32:00,200,200,326.4
17716,23,245,5655.99,4,5,5,455,Champions,2011-03-17 10:38:00,2011-11-17 12:00:00,267,22,23.085673469387753
17718,232,6,139.35,1,1,1,111,Others,2011-04-21 13:39:00,2011-04-21 13:39:00,231,231,23.224999999999998
17719,38,274,5396.04,3,5,5,355,Loyal,2011-03-29 11:29:00,2011-11-02 10:36:00,255,37,19.693576642335767
17720,26,50,1195.94,4,3,4,434,Loyal,2010-12-07 10:43:00,2011-11-13 15:04:00,367,25,23.9188
17722,96,115,2424.04,2,4,5,245,At Risk,2010-12-08 12:41:00,2011-09-04 15:22:00,366,95,21.078608695652175
17723,127,10,3276.4000000000005,2,1,5,215,At Risk,2011-05-09 14:44:00,2011-08-04 18:37:00,213,126,327.64000000000004
17724,71,40,1033.0,3,3,4,334,Loyal,2011-07-24 13:26:00,2011-09-29 15:26:00,137,70,25.825
17725,16,192,3439.08,4,5,5,455,Champions,2011-03-17 19:47:00,2011-11-23 16:34:00,266,15,17.911875
17727,15,66,1060.25,4,4,4,444,Champions,2011-11-24 17:06:00,2011-11-24 17:06:00,14,14,16.064393939393938
17728,4,165,2876.01,5,5,5,555,Champions,2011-09-14 11:39:00,2011-12-06 08:52:00,86,3,17.430363636363637
17730,3,218,5298.4800000000005,5,5,5,555,Champions,2011-01-17 14:49:00,2011-12-06 15:43:00,325,2,24.304954128440368
17731,79,67,1240.11,2,4,4,244,At Risk,2011-06-09 14:18:00,2011-09-21 15:02:00,182,78,18.509104477611938
17732,373,18,303.97,1,2,2,122,Others,2010-12-02 09:29:00,2010-12-02 09:29:00,372,372,16.887222222222224
17733,39,35,692.19,3,3,3,333,Loyal,2011-03-23 09:54:00,2011-11-01 08:16:00,261,38,19.776857142857143
17734,54,43,700.63,3,3,3,333,Loyal,2011-04-20 10:04:00,2011-10-17 12:33:00,233,53,16.293720930232556
17735,2,690,13110.02,5,5,5,555,Champions,2010-12-07 10:32:00,2011-12-07 16:47:00,367,1,19.000028985507246
17736,9,25,377.44,5,2,2,522,New,2011-08-18 14:33:00,2011-11-30 15:36:00,112,8,15.0976
17737,9,10,168.24,5,1,1,511,New,2011-10-12 14:42:00,2011-11-30 15:16:00,57,8,16.824
17738,19,97,1879.05,4,4,4,444,Champions,2011-03-02 16:26:00,2011-11-20 15:05:00,281,18,19.371649484536082
17739,12,47,2791.35,5,3,5,535,Loyal,2010-12-14 14:26:00,2011-11-28 09:12:00,359,11,59.39042553191489
17742,113,15,355.11,2,2,2,222,Others,2011-01-11 10:04:00,2011-08-18 15:28:00,332,112,23.674
17744,4,136,2322.4,5,5,5,555,Champions,2010-12-16 14:17:00,2011-12-06 12:11:00,357,3,17.076470588235296
17746,240,6,110.25,1,1,1,111,Others,2011-04-13 14:31:00,2011-04-13 14:31:00,239,239,18.375
17747,113,1,71.4,2,1,1,211,Others,2011-08-19 08:13:00,2011-08-19 08:13:00,112,112,71.4
17749,178,35,674.52,2,3,3,233,Others,2011-03-28 13:39:00,2011-06-14 15:45:00,255,177,19.272
17750,5,193,1797.57,5,5,4,554,Champions,2011-06-28 15:44:00,2011-12-04 14:09:00,163,4,9.313834196891191
17752,359,1,80.64,1,1,1,111,Others,2010-12-15 16:19:00,2010-12-15 16:19:00,358,358,80.64
17754,1,92,1772.26,5,4,4,544,Champions,2011-03-24 13:54:00,2011-12-09 11:20:00,259,0,19.26369565217391
17757,1,741,5605.29,5,5,5,555,Champions,2010-12-02 17:17:00,2011-12-08 15:31:00,371,0,7.564493927125506
17758,19,412,3456.7,4,5,5,455,Champions,2011-04-03 15:22:00,2011-11-20 14:45:00,249,18,8.39004854368932
17759,17,95,834.99,4,4,3,443,Loyal,2011-06-23 13:35:00,2011-11-22 16:02:00,168,16,8.789368421052632
17760,22,25,287.59,4,2,2,422,New,2010-12-01 15:08:00,2011-11-18 10:56:00,372,21,11.503599999999999
17761,33,19,712.78,4,2,3,423,Others,2011-11-07 10:23:00,2011-11-07 10:23:00,32,32,37.514736842105265
17763,263,1,15.0,1,1,1,111,Others,2011-03-21 14:25:00,2011-03-21 14:25:00,262,262,15.0
17764,51,75,818.82,3,4,3,343,Loyal,2011-05-12 16:11:00,2011-10-20 11:03:00,210,50,10.9176
17765,159,57,371.88,2,3,2,232,Others,2011-03-28 11:58:00,2011-07-04 12:41:00,256,158,6.524210526315789
17767,15,21,271.2,4,2,2,422,New,2011-11-24 14:42:00,2011-11-24 14:42:00,14,14,12.914285714285715
17768,8,105,2273.1800000000003,5,4,5,545,Champions,2011-06-26 13:46:00,2011-12-01 13:22:00,165,7,21.649333333333335
17769,13,310,3997.98,5,5,5,555,Champions,2011-01-23 11:15:00,2011-11-27 11:18:00,320,12,12.896709677419356
17770,199,38,1143.27,1,3,4,134,At Risk,2011-03-02 13:35:00,2011-05-25 12:34:00,281,198,30.086052631578948
17771,57,54,245.81,3,3,1,331,Others,2011-01-20 14:13:00,2011-10-14 11:43:00,322,56,4.552037037037037
17772,11,53,182.77,5,3,1,531,Others,2011-11-29 10:57:00,2011-11-29 11:05:00,10,10,3.448490566037736
17774,97,156,1225.41,2,5,4,254,At Risk,2011-02-07 13:13:00,2011-09-04 12:49:00,304,96,7.855192307692308
